crtR(2011:2022),mean curvature,Gaussian curvature,ridge degree,ravine degree
0.489659,-31.137137,-265.782468,-100,-100
0.474158,30.887957,538.417994,-100,-100
0.473164,30.887957,538.417994,-100,-100
0.48028,30.887957,538.417994,-100,-100
0.272213,-4.358997,-138.004186,26.506487,-100
0.35217,-32.952379,782.676949,-100,-100
0.246602,162.663619,3215.175809,-100,236.335011
0.243118,723.001671,179699.4762,-100,1192.653474
0.221483,658.710419,146034.2259,-100,1079.203634
0.219648,343.741569,7606.999603,-100,644.546983
0.207803,1845.865354,909025.2171,-100,3307.33194
0.407005,-55.827185,1672.22693,62.85849,-100
0.363305,-63.00034,2513.770629,91.021974,-100
0.365141,-54.809189,2197.953956,45.794348,-100
0.501081,74.781603,3471.501052,-100,-100
0.500001,30.887957,538.417994,-100,-100
0.45018,189.778863,19459.32187,-100,208.425372
0.594866,-178.874973,-57611.34814,391.233612,-100
0.444567,241.426766,19914.45501,-100,363.41542
0.46688,199.788209,-914.34898,-100,290.229826
0.442285,189.778863,19459.32187,-100,196.442461
0.530149,127.519024,-2900.007928,-100,-100
0.535284,134.532167,-3067.760963,-100,-100
0.50445,136.429311,-3912.942045,-100,-100
0.364191,-213.022241,16025.68146,310.627515,-100
0.356752,-165.388966,13230.53773,261.306182,-100
0.2056,256.730465,7203.871402,-100,487.047447
0.204859,256.730465,7203.871402,-100,487.047447
0.483273,30.887957,538.417994,-100,-100
0.49178,30.887957,538.417994,-100,-100
0.462,-3.102171,-4362.976154,-100,53.207795
0.447075,-3.102171,-4362.976154,-100,53.207795
0.249533,353.58237,-12522.02073,-100,734.620525
0.464308,77.097234,4083.605768,-100,-100
0.477918,124.329641,7502.827828,-100,-100
0.46691,30.887957,538.417994,-100,-100
0.45793,16.892074,53.399382,-100,-100
0.477644,-8.291287,-4255.828902,-100,-100
0.478505,-38.329106,157.64576,-100,-100
0.481983,-17.829842,-23034.44123,-100,148.705471
0.484139,-38.329106,157.64576,-100,-100
0.489401,-31.898915,129.883204,-100,-100
0.389604,-36.994953,-190.400164,40.822082,-100
0.405779,-559.820743,161174.7543,922.304374,-100
0.39879,-78.538569,-76706.57189,271.407775,-100
0.40375,-61.777645,-198115.496,482.31742,-100
0.412066,-61.777645,-198115.496,488.865156,-100
0.454331,9.621774,-3600.525848,-100,-100
0.470257,1.263135,-2362.921423,-100,-100
0.493936,31.111946,-26270.96232,-100,-100
0.484847,506.712446,41846.78726,-100,974.000988
0.49373,378.767126,-36247.1322,-100,801.452558
0.491964,182.909752,-25372.13187,-100,425.20609
0.40757,-129.710757,-84729.0618,421.095197,-100
0.410194,-42.377271,1002.72375,-100,-100
0.387494,-38.967035,-100240.8194,333.108565,-100
0.413192,-42.377271,1002.72375,-100,-100
0.389155,25.94559,-2443.698411,-100,-100
0.416073,-42.377271,1002.72375,-100,-100
0.539277,127.519024,-2900.007928,-100,-100
0.51493,136.429311,-3912.942045,-100,-100
0.592293,-178.874973,-57611.34814,449.199947,-100
0.553314,-25.140984,-1241.827327,-100,-100
0.582108,35.634089,-5331.096421,-100,98.565005
0.488023,-38.329106,157.64576,-100,-100
0.491793,-31.898915,129.883204,-100,-100
0.482499,-38.329106,157.64576,-100,-100
0.501306,23.866604,-606.776171,-100,34.993296
0.43202,-13.323241,-6690.799319,-100,68.588529
0.418709,-11.851761,-4271.60918,-100,-100
0.522113,81.791875,-4344.837865,-100,-100
0.348057,-32.952379,782.676949,-100,-100
0.400179,-93.0268,-5704.218995,-100,74.356099
0.357343,-321.069755,24623.29479,474.88846,-100
0.37482,-109.528395,-44494.03971,190.28522,-100
0.428518,-11.434254,-611.748448,-100,-100
0.416065,502.174528,171544.243,-100,744.422734
0.402765,502.174528,171544.243,-100,752.581523
0.411771,-156.712216,2995.320634,152.308883,-100
0.401434,-403.931014,-5351.302032,760.234556,-100
0.478577,-0.873143,-3.440046,-100,-100
0.489496,4.538208,-1.485333,-100,-100
0.493423,-31.898915,129.883204,-100,-100
0.493651,-51.948053,1101.239866,-100,-100
0.548194,80.749636,-3198.414767,-100,-100
0.514717,30.39832,-312.577958,-100,-100
0.314986,-63.272472,-31246.92299,274.234995,-100
0.326519,-97.315299,-23856.57222,262.142784,-100
0.482614,2.80824,-47.594593,-100,-100
0.475344,6.312719,-34.023387,-100,-100
0.489289,-38.329106,157.64576,-100,-100
0.445702,409.93732,18649.79145,-100,793.919771
0.49183,-105.83458,4269.457641,-100,-100
0.493954,22.249264,-1081.250334,-100,35.06742
0.486004,-1.817634,-5082.755723,-100,49.595893
0.461089,-78.419742,363.553628,-100,-100
0.460676,-78.458006,375.375078,-100,-100
0.458792,-78.458006,375.375078,-100,-100
0.447735,-82.159254,608.540604,-100,-100
0.481485,-38.329106,157.64576,-100,-100
0.479966,-38.329106,157.64576,-100,-100
0.486115,-38.329106,157.64576,-100,-100
0.402359,-12.18495,-560.138608,-100,-100
0.46238,16.892074,53.399382,-100,-100
0.460955,77.097234,4083.605768,-100,-100
0.491153,30.887957,538.417994,-100,-100
0.480825,30.887957,538.417994,-100,-100
0.528361,-37.054288,-153.316256,40.412412,-100
0.101851,450.901221,21119.25304,-100,862.535056
0.179414,450.901221,21119.25304,-100,862.535056
0.585373,-178.874973,-57611.34814,393.772394,-100
0.596238,-178.874973,-57611.34814,391.252308,-100
0.47043,-90.998497,3486.982508,-100,-100
0.46072,-262.584312,1623.325978,401.047038,-100
0.470173,-33.328034,-5584.950132,21.4037,-100
0.462808,-212.235493,34549.96341,249.39789,-100
0.454518,-82.159254,608.540604,-100,-100
0.471013,-21.471313,-24114.81134,-100,188.482839
0.480492,4.517808,-4043.669495,-100,43.647131
0.417975,-100.95113,-1247.30034,-100,-100
0.431249,-22.533524,-124.551517,-100,-100
0.427062,-26.337486,-161.586841,-100,-100
0.445367,-22.533524,-124.551517,-100,-100
0.441694,-3.66904,-740.869426,-100,-100
0.430145,502.174528,171544.243,-100,684.528574
0.472577,-90.998497,3486.982508,-100,-100
0.461139,-262.584312,1623.325978,401.047038,-100
0.471406,-90.998497,3486.982508,-100,-100
0.453676,17.535203,180.53695,-100,-100
0.450208,-17.501506,-116.000226,-100,-100
0.463591,5.423733,-346.74185,-100,-100
0.416283,236.861539,51387.20644,-100,-100
0.373841,-213.022241,16025.68146,281.447396,-100
0.378326,-172.94852,9206.606941,188.300789,-100
0.444333,23.844686,-70.932423,-100,-100
0.219044,294.847236,360.084459,-100,578.69512
0.432439,213.424469,28567.77252,-100,325.361247
0.427083,18.026302,296.397157,-100,-100
0.603262,-194.864666,25383.40793,296.291481,-100
0.600668,-211.095706,-95538.64268,484.991175,-100
0.489811,29.021359,-33798.07824,-100,121.950242
0.501613,59.374319,-6468.12749,35.106735,-100
0.500535,320.559986,4099.992255,-100,549.503235
0.511743,-23.984229,-1241.061806,-100,-100
0.526272,-39.355877,-1039.707693,-100,-100
0.5218,-39.355877,-1039.707693,-100,-100
0.505209,-23.984229,-1241.061806,-100,-100
0.443287,-47.65236,-8042.058877,-100,-100
0.433493,-42.377271,1002.72375,-100,-100
0.376039,-269.959992,-157303.4273,707.999498,-100
0.579701,-178.874973,-57611.34814,431.826572,-100
0.596529,-211.095706,-95538.64268,456.646988,-100
0.478351,4.538208,-1.485333,-100,-100
0.483966,-36.063481,777.709746,-100,-100
0.297644,-63.272472,-31246.92299,272.288165,-100
0.342078,-93.634155,-9075.996356,179.740068,-100
0.400795,188.27514,-14161.48959,-100,387.692597
0.402191,157.226231,-1885.146213,-100,270.834513
0.391181,-12.18495,-560.138608,-100,-100
0.342027,-97.315299,-23856.57222,230.376445,-100
0.42216,-140.038181,2547.097114,-100,-100
0.398311,-121.947882,-7795.658959,179.273351,-100
0.472801,-3.102171,-4362.976154,-100,53.207795
0.475967,-15.479757,-4808.589496,-100,48.378074
0.461233,-3.102171,-4362.976154,-100,53.207795
0.483861,4.517808,-4043.669495,-100,43.647131
0.41924,-74.290759,-198913.7562,510.91667,-100
0.38542,-83.423054,-1631.362739,-100,-100
0.386365,-83.423054,-1631.362739,-100,-100
0.468171,-3.102171,-4362.976154,-100,53.207795
0.456946,-6.360283,-45.937638,-100,-100
0.402505,6.937142,-2728.334829,-100,-100
0.407591,-43.943129,706.781636,43.201709,-100
0.390586,-55.126258,2242.381715,-100,-100
0.431988,-48.433705,954.936129,-100,-100
0.388554,236.861539,51387.20644,-100,-100
0.430997,236.861539,51387.20644,-100,-100
0.415574,236.861539,51387.20644,-100,-100
0.482319,-72.513367,2152.857893,-100,-100
0.489256,-61.285312,1395.776151,-100,-100
0.39113,502.174528,171544.243,-100,749.785565
0.390277,236.861539,51387.20644,-100,-100
0.4298,550.69479,120451.3035,-100,980.246598
0.459083,503.828999,38962.24663,-100,979.096786
0.444031,600.448693,145183.8225,-100,1030.52879
0.175117,241.124139,6744.282782,-100,457.714073
0.332099,-51.630929,-6951.75783,-100,-100
0.326804,-63.272472,-31246.92299,211.577134,-100
0.584085,-222.689096,-11348.4573,421.883414,-100
0.443677,-6.360283,-45.937638,-100,-100
0.453198,241.426766,19914.45501,-100,381.205531
0.469333,241.426766,19914.45501,-100,437.121015
0.362539,-178.981345,11217.48628,215.822427,-100
0.455403,46.654645,1372.380784,-100,-100
0.460172,77.097234,4083.605768,-100,-100
0.436804,9.621774,-3600.525848,-100,-100
0.467391,489.783144,58765.05046,-100,824.069036
0.456732,487.496058,55245.36321,-100,858.287724
0.408033,-43.943129,706.781636,-100,-100
0.461932,-262.584312,1623.325978,401.047038,-100
0.47337,-90.998497,3486.982508,-100,-100
0.269002,-2.850418,-116.360581,55.467417,-100
0.325492,-28.037213,336.232562,-100,-100
0.497704,3.86009,-214.407802,-100,-100
0.429953,-100.95113,-1247.30034,-100,-100
0.473114,-114.263608,4464.744206,90.811131,-100
0.402674,-98.057709,1156.123277,182.600378,-100
0.442182,-13.323241,-6690.799319,-100,68.588529
0.45519,-3.102171,-4362.976154,-100,53.207795
0.222908,-11.037866,-1601.98525,-100,-100
0.406722,-98.057709,1156.123277,182.600378,-100
0.426198,-115.855244,1394.92259,218.09408,-100
0.402391,236.861539,51387.20644,-100,-100
0.402875,-26.226169,-156.428277,41.445322,-100
0.403139,-33.938905,364.458781,87.526245,-100
0.405965,188.27514,-14161.48959,-100,388.954904
0.489732,-0.873143,-3.440046,-100,-100
0.410986,79.514051,-25057.93926,110.94681,-100
0.413824,550.69479,120451.3035,-100,978.48206
0.427393,79.514051,-25057.93926,-100,-100
0.317656,-115.118733,431.036836,-100,-100
0.446285,633.642008,147263.5128,-100,1149.577629
0.462498,-262.584312,1623.325978,401.047038,-100
0.425112,-115.855244,1394.92259,218.09408,-100
0.339362,-16.461929,84.25071,-100,-100
0.17004,256.730465,7203.871402,-100,487.047447
0.324679,0.142298,-1201.444397,30.212159,-100
0.186322,256.730465,7203.871402,-100,487.047447
0.392617,-14.372433,192.633616,-100,-100
0.460539,241.426766,19914.45501,-100,350.067311
0.45678,189.778863,19459.32187,-100,-100
0.254361,-10.911485,-2203.08192,-100,-100
0.413797,-23.690053,-2024.071009,-100,-100
0.422937,-57.7416,-6020.202711,-100,-100
0.445988,-6.360283,-45.937638,-100,-100
0.360608,-121.465847,7697.963983,76.813862,-100
0.349098,-27.37173,513.961396,-100,-100
0.410038,-125.82746,-7512.467636,128.793317,-100
0.362335,-121.947882,-7795.658959,179.273351,-100
0.389391,-125.82746,-7512.467636,87.50225,-100
0.376237,-125.82746,-7512.467636,133.621164,-100
0.351367,-112.672343,1311.242459,-100,-100
0.35767,-125.82746,-7512.467636,130.187913,-100
0.589119,69.140675,-534.01049,-100,130.846004
0.598871,69.140675,-534.01049,-100,96.883458
0.564458,78.442268,1079.176641,-100,-100
0.565841,-35.624285,-2813.438301,-100,-100
0.488765,3.86009,-214.407802,-100,-100
0.398381,-36.994953,-190.400164,50.312929,-100
0.43222,-50.143431,-4840.455411,-100,-100
0.481268,241.426766,19914.45501,-100,411.623265
0.299977,-53.626387,2142.081857,-100,-100
0.43953,40.607716,-1001.521486,-100,-100
0.482411,21.832697,20.43303,-100,-100
0.477638,-48.464684,366.907655,-100,-100
0.424615,-14.824,167.186156,-100,-100
0.406163,-74.290759,-198913.7562,402.973719,-100
0.388092,-148.80599,-105423.889,358.962709,-100
0.46176,-230.588482,52138.63563,-100,-100
0.44968,-47.65236,-8042.058877,-100,-100
0.400937,-36.280912,-9786.852225,121.475867,-100
0.402457,-98.057709,1156.123277,182.600378,-100
0.402201,-36.280912,-9786.852225,156.186135,-100
0.352319,-32.952379,782.676949,-100,-100
0.108174,241.124139,6744.282782,-100,457.714073
0.377144,-116.540864,6415.977699,77.392772,-100
0.378796,-172.94852,9206.606941,189.798184,-100
0.368494,-133.693576,9243.888543,114.035075,-100
0.406038,-36.280912,-9786.852225,157.985184,-100
0.406358,-98.057709,1156.123277,182.600378,-100
0.48028,-91.708142,3241.568205,-100,-100
0.511726,21.832697,20.43303,-100,-100
0.496965,4.538208,-1.485333,-100,-100
0.401118,236.861539,51387.20644,-100,-100
0.401206,-98.057709,1156.123277,182.600378,-100
0.401384,-98.057709,1156.123277,182.600378,-100
0.485345,4.301243,-5160.051143,-100,-100
0.391859,18.972623,-261780.3595,-100,665.779823
0.402136,-37.041121,1264.122896,-100,-100
0.38052,-85.732902,5939.058343,-100,-100
0.488359,22.249264,-1081.250334,-100,35.06742
0.353668,-53.626387,2142.081857,-100,-100
0.330414,-171.931626,15638.23788,137.903267,-100
0.399676,-14.372433,192.633616,-100,-100
0.411496,-14.372433,192.633616,-100,-100
0.482723,216.423053,18952.52575,-100,292.508917
0.488702,274.551327,-5658.27419,-100,505.03399
0.4601,55.712072,-42280.88944,-100,180.046791
0.440559,-31.837726,-8860.962914,-100,-100
0.396218,-125.82746,-7512.467636,95.857072,-100
0.411373,-125.82746,-7512.467636,99.088325,-100
0.404717,-212.9913,3218.2247,305.457121,-100
0.376964,-112.672343,1311.242459,-100,-100
0.405423,-36.994953,-190.400164,50.312929,-100
0.470503,241.426766,19914.45501,-100,441.097986
0.397375,-61.777645,-198115.496,427.382634,-100
0.460906,131.531443,10262.352,-100,173.478147
0.468699,131.531443,10262.352,-100,182.613394
0.470037,74.41469,-33683.01328,-100,211.828712
0.479508,29.021359,-33798.07824,-100,159.536936
0.375159,-99.414862,4877.187179,-100,-100
0.370045,-99.818874,2685.479835,95.876944,-100
0.184935,-11.037866,-1601.98525,-100,-100
0.174805,-11.037866,-1601.98525,-100,-100
0.495904,-174.584689,24042.64853,138.093546,-100
0.491689,-357.924632,23406.69313,658.596859,-100
0.487633,-63.53161,3185.645233,-100,-100
0.481382,-97.058932,-40773.6002,290.93802,-100
0.486594,-358.964699,-169583.635,894.65238,-100
0.331241,-40.175052,-3193.744294,-100,-100
0.440997,-50.143431,-4840.455411,-100,-100
0.432031,-140.038181,2547.097114,-100,-100
0.343454,-18.70256,-438.740591,-100,-100
0.318204,-15.046166,11.846349,-100,-100
0.321938,-15.046166,11.846349,-100,-100
0.337958,-16.461929,84.25071,-100,-100
0.468965,73.787543,2804.96528,-100,69.753096
0.332706,-13.379662,-4.353669,-100,-100
0.363531,-279.889012,24674.18813,372.947615,-100
0.401774,-57.049383,-3545.224682,-100,-100
0.464532,-100.707482,-610.734662,-100,-100
0.488183,506.712446,41846.78726,-100,978.548932
0.491457,486.286711,-34602.92588,-100,1007.22155
0.473136,378.519399,15301.60512,-100,709.648013
0.460465,373.890864,13648.41212,-100,709.1149
0.44971,57.13732,1454.39379,-100,-100
0.454371,73.787543,2804.96528,-100,69.753096
0.448081,74.068425,2948.146599,-100,-100
0.456111,109.503319,7649.668509,-100,-100
0.473505,16.892074,53.399382,-100,-100
0.467769,16.892074,53.399382,-100,-100
0.491653,30.372792,88.340741,-100,-100
0.501805,30.372792,88.340741,-100,-100
0.354449,-257.42045,21496.44535,371.899637,-100
0.369343,-46.529226,-393.361068,-100,61.70149
0.280433,-13.243287,-79.682099,23.090543,-100
0.310073,-13.243287,-79.682099,-100,-100
0.292081,-15.046166,11.846349,39.237535,-100
0.432143,-34.262234,-10997.80847,-100,-100
0.487885,-46.985228,999.368003,50.903959,-100
0.482479,123.481982,-6010.382863,-100,-100
0.483066,378.519399,15301.60512,-100,714.360712
0.489733,123.481982,-6010.382863,-100,-100
0.336185,-16.461929,84.25071,-100,-100
0.273898,-2.850418,-116.360581,55.467417,-100
0.487394,-94.810113,-1354.814951,-100,-100
0.423727,-70.870234,-1704.868807,-100,-100
0.576716,-91.028612,-27308.08036,-100,-100
0.58686,-76.776547,-28185.65288,175.811861,-100
0.322032,-36.237959,-2358.212873,-100,-100
0.326418,-36.237959,-2358.212873,-100,-100
0.432883,57.451036,1509.937236,-100,-100
0.42766,96.019042,3224.947125,-100,193.613207
0.466645,4.301243,-5160.051143,-100,-100
0.475265,4.301243,-5160.051143,-100,-100
0.474917,4.301243,-5160.051143,-100,-100
0.356483,-53.729778,1140.103274,-100,-100
0.455824,-45.634473,348.987548,-100,-100
0.437993,63.956624,-13.893506,-100,176.308561
0.469816,-48.464684,366.907655,-100,-100
0.410749,57.429661,662.783035,-100,82.106521
0.42044,57.429661,662.783035,-100,82.106521
0.445108,99.747095,5995.935097,-100,124.213481
0.474636,-50.137298,665.820899,-100,-100
0.474042,-50.137298,665.820899,-100,-100
0.351464,-29.099862,755.752586,-100,-100
0.392476,-14.372433,192.633616,-100,-100
0.363976,-29.099862,755.752586,-100,-100
0.470479,506.712446,41846.78726,-100,967.516258
0.472495,506.712446,41846.78726,-100,967.516258
0.475362,489.783144,58765.05046,-100,821.825066
0.445652,633.642008,147263.5128,-100,1149.577629
0.431051,236.861539,51387.20644,-100,-100
0.431589,230.771435,43315.707,-100,317.468428
0.379196,-215.445311,-105429.8925,508.012968,-100
0.410509,-61.777645,-198115.496,496.960124,-100
0.493882,320.559986,4099.992255,-100,579.056313
0.484432,241.426766,19914.45501,-100,407.685016
0.489925,378.519399,15301.60512,-100,740.706162
0.479179,506.712446,41846.78726,-100,967.496996
0.481872,506.712446,41846.78726,-100,967.496996
0.431869,32.470223,-895.806257,19.424592,-100
0.423877,42.847903,-1071.8446,18.810634,-100
0.43957,-22.808917,-12048.41835,-100,-100
0.416529,57.429661,662.783035,-100,82.106521
0.475765,-100.707482,-610.734662,67.700145,-100
0.471119,-153.244741,5208.38481,189.311426,-100
0.203011,101.952075,323.873207,-100,139.169811
0.277682,-36.237959,-2358.212873,-100,-100
0.292878,-40.175052,-3193.744294,-100,-100
0.27012,-14.976262,-4077.698418,-100,-100
0.432748,59.443471,178.154314,-100,-100
0.43644,59.443471,178.154314,-100,-100
0.436065,40.607716,-1001.521486,101.358431,-100
0.418021,57.429661,662.783035,-100,82.106521
0.407024,57.429661,662.783035,-100,82.106521
0.436372,-14.372433,192.633616,-100,-100
0.450686,-6.360283,-45.937638,-100,-100
0.463734,-7.707589,-161.085421,-100,-100
0.479071,21.686964,-164.759588,-100,-100
