crtR(2011:2022),peak,pit,saddle,ridge,ravine
0.426962,0,0,1,0,1
0.265261,0,1,0,0,1
0.369534,0,0,1,0,0
0.411668,0,0,1,0,1
0.143516,0,1,0,0,0
0.164539,0,1,0,0,1
0.179648,0,1,0,0,1
0.194628,0,0,1,0,1
0.203911,0,0,1,0,1
0.161167,0,1,0,0,1
0.346797,1,0,0,1,0
0.415218,1,0,0,0,0
0.417494,1,0,0,0,0
0.399769,0,0,1,0,0
0.38174,1,0,0,0,0
0.375038,0,0,1,0,0
0.264702,1,0,0,1,0
0.294771,1,0,0,1,0
0.221441,1,0,0,1,0
0.122536,0,1,0,0,1
0.167705,0,1,0,0,1
0.411338,0,0,1,0,0
0.401632,1,0,0,1,0
0.292831,0,1,0,0,0
0.302614,0,1,0,0,0
0.241305,0,1,0,0,0
0.266618,0,1,0,0,0
0.287468,0,1,0,0,0
0.350028,0,0,1,0,1
0.244098,0,0,1,0,1
0.235072,0,1,0,0,1
0.266856,1,0,0,1,0
0.441752,0,0,1,0,1
0.442087,0,0,1,0,1
0.266579,1,0,0,1,0
0.382204,0,0,1,0,0
0.430894,0,0,1,0,0
0.436071,0,0,1,0,1
0.426963,0,0,1,0,1
0.244728,0,1,0,0,1
0.377874,0,0,1,0,0
0.384834,0,0,1,0,0
0.389772,1,0,0,0,0
0.380437,1,0,0,0,0
0.390435,0,1,0,0,0
0.439234,0,0,1,0,0
0.434121,1,0,0,0,0
0.437121,0,0,1,1,0
0.366518,0,0,1,0,1
0.426955,0,0,1,0,0
0.488286,0,0,1,0,1
0.21901,0,1,0,0,1
0.204355,0,1,0,0,1
0.238972,0,1,0,0,1
0.194448,0,1,0,0,1
0.280091,0,0,1,0,1
0.28327,0,0,1,0,0
0.256028,0,0,1,0,0
0.227815,0,0,1,0,0
0.402089,0,0,1,0,1
0.341552,0,0,1,0,1
0.360434,0,0,1,0,0
0.353356,0,0,1,0,0
0.390726,0,0,1,1,0
0.422327,1,0,0,0,0
0.429135,0,0,1,0,1
0.374847,1,0,0,1,0
0.406707,0,0,1,1,0
0.433169,1,0,0,1,0
0.439774,1,0,0,1,0
0.433666,0,0,1,0,1
0.212988,0,0,1,0,1
0.36402,0,1,0,0,0
0.187075,0,1,0,0,0
0.172631,0,1,0,0,0
0.263816,0,0,1,0,0
0.358028,0,1,0,0,0
0.41276,0,0,1,0,1
0.391073,0,0,1,0,1
0.401625,0,0,1,1,0
0.382782,1,0,0,1,0
0.386937,1,0,0,1,0
0.256085,0,1,0,0,1
0.230332,0,1,0,0,1
0.30711,0,0,1,0,1
0.272804,0,1,0,0,1
0.23378,0,0,1,0,1
0.24803,0,0,1,0,1
0.266891,0,1,0,0,0
0.291266,0,0,1,1,0
0.265668,0,0,1,1,0
0.547184,1,0,0,1,0
0.54001,1,0,0,1,0
0.534535,1,0,0,0,0
0.250407,0,1,0,0,0
0.290629,0,0,1,0,1
0.314887,0,0,1,0,0
0.368388,0,0,1,0,0
0.375542,1,0,0,0,0
0.369488,0,0,1,0,1
0.37722,1,0,0,0,0
0.273271,0,0,1,1,0
0.263763,0,0,1,0,1
0.231166,0,1,0,0,1
0.405451,0,0,1,0,1
0.274943,0,0,1,0,1
0.312206,0,0,1,1,0
0.44451,0,0,1,0,1
0.448631,0,0,1,0,1
0.420173,1,0,0,0,0
0.414138,1,0,0,0,0
0.423598,1,0,0,0,0
0.415064,0,0,1,0,1
0.417502,0,0,1,0,0
0.451166,0,0,1,0,1
0.453349,0,0,1,0,1
0.245608,0,1,0,0,1
0.254907,0,1,0,0,0
0.214214,0,1,0,0,0
0.246476,0,1,0,0,0
0.33098,0,0,1,1,0
0.342081,0,0,1,1,0
0.339321,0,0,1,0,0
0.332497,0,0,1,0,0
0.336512,0,0,1,0,1
0.376292,0,1,0,0,0
0.390216,1,0,0,0,0
0.365801,0,1,0,0,0
0.216856,0,1,0,0,0
0.231243,0,1,0,0,0
0.134103,0,1,0,0,0
0.157839,0,1,0,0,0
0.190436,0,0,1,0,1
0.164519,0,1,0,0,1
0.338665,0,0,1,0,1
0.264939,0,0,1,1,0
0.247788,0,0,1,0,1
0.238308,0,0,1,0,1
0.206989,0,0,1,0,1
0.327396,0,0,1,1,0
0.336464,0,0,1,1,0
0.217226,0,0,1,0,1
0.223189,0,1,0,0,1
0.242856,0,1,0,0,0
0.25615,0,1,0,0,0
0.422954,1,0,0,0,0
0.438544,0,0,1,0,0
0.436651,0,0,1,0,1
0.430718,0,0,1,0,0
0.350965,0,0,1,0,0
0.278588,0,0,1,0,1
0.363348,0,0,1,0,1
0.356928,0,0,1,0,1
0.336626,0,1,0,0,1
0.328011,0,0,1,0,1
0.342955,0,1,0,0,1
0.382863,0,1,0,0,0
0.337383,0,0,1,0,0
0.318025,0,0,1,0,1
0.298179,0,0,1,0,1
0.310562,0,0,1,1,0
0.319705,0,0,1,1,0
0.355168,0,1,0,0,0
0.345494,0,0,1,0,1
0.188788,0,0,1,0,1
0.20929,0,0,1,0,1
0.353795,0,1,0,0,0
0.347856,0,0,1,0,0
0.429089,0,0,1,0,1
0.428097,0,0,1,0,1
0.407565,1,0,0,0,0
0.402447,1,0,0,0,0
0.416737,0,0,1,0,0
0.170194,0,1,0,0,0
0.196986,0,1,0,0,0
0.138333,0,1,0,0,0
0.367414,0,1,0,0,1
0.393575,1,0,0,0,0
0.405848,1,0,0,0,0
0.369389,1,0,0,1,0
0.279985,0,0,1,1,0
0.348592,0,0,1,1,0
0.328957,0,0,1,0,1
0.298273,0,0,1,1,0
0.289644,0,0,1,1,0
0.322912,0,0,1,1,0
0.392575,0,0,1,1,0
0.39705,0,0,1,1,0
0.412841,1,0,0,0,0
0.417903,0,0,1,0,0
0.397756,0,0,1,0,1
0.393587,0,0,1,0,1
0.385036,0,0,1,1,0
0.357102,0,0,1,0,1
0.345093,0,0,1,0,0
0.339346,0,0,1,1,0
0.330548,0,0,1,0,0
0.208366,0,0,1,0,1
0.388544,1,0,0,0,0
0.387178,1,0,0,1,0
0.345728,0,0,1,0,0
0.344559,0,0,1,0,1
0.313171,0,0,1,0,1
0.455723,0,0,1,0,1
0.459105,0,0,1,0,1
0.368459,1,0,0,0,0
0.364328,1,0,0,0,0
0.364177,0,0,1,0,1
0.337046,0,0,1,0,1
0.329803,1,0,0,1,0
0.350142,0,0,1,0,1
0.359187,0,1,0,0,0
0.335412,0,1,0,0,0
0.195798,0,0,1,0,1
0.179189,0,1,0,0,0
0.380648,0,1,0,0,0
0.357208,0,0,1,0,1
0.351994,0,0,1,0,0
0.365962,0,0,1,0,0
0.290235,0,0,1,0,1
0.255819,0,0,1,0,1
0.26879,0,0,1,0,0
0.289653,0,0,1,0,0
0.209013,0,1,0,0,0
0.218892,0,1,0,0,0
0.223717,0,1,0,0,1
0.229119,0,0,1,0,1
0.35158,0,0,1,0,0
0.388517,0,0,1,1,0
0.246947,1,0,0,1,0
0.292591,1,0,0,1,0
0.325204,0,0,1,1,0
0.327426,0,1,0,0,0
0.191987,0,0,1,0,1
0.341385,0,0,1,0,0
0.204381,0,1,0,0,0
0.3237,0,0,1,1,0
0.333575,0,0,1,1,0
0.328413,0,0,1,0,1
0.270003,1,0,0,1,0
0.297476,1,0,0,1,0
0.30352,0,0,1,0,1
0.273211,0,0,1,0,1
0.243029,0,0,1,0,1
0.303198,1,0,0,1,0
0.385025,1,0,0,1,0
0.265719,1,0,0,1,0
0.328459,1,0,0,0,0
0.285223,1,0,0,1,0
0.297995,0,0,1,0,1
0.347952,0,1,0,0,0
0.358867,0,0,1,0,0
0.408018,0,0,1,0,1
0.352636,0,0,1,0,0
0.360406,0,1,0,0,0
0.356327,0,1,0,0,0
0.47179,0,0,1,0,1
0.474287,0,0,1,0,1
0.452743,0,0,1,0,1
0.370248,1,0,0,0,0
0.372613,1,0,0,0,0
0.376647,1,0,0,0,0
0.263972,0,0,1,0,1
0.309723,0,0,1,0,1
0.286225,0,0,1,0,1
0.319147,0,0,1,0,1
0.332309,0,0,1,1,0
0.280746,0,0,1,0,0
0.301917,0,0,1,0,0
0.407492,0,0,1,1,0
0.292906,0,0,1,1,0
0.268955,0,0,1,1,0
0.28911,0,0,1,0,1
0.329615,0,0,1,0,1
0.325602,0,0,1,0,0
0.342125,0,0,1,0,1
0.364581,0,1,0,0,1
0.294638,0,1,0,0,0
0.299346,1,0,0,0,0
0.306562,0,0,1,0,0
0.317467,0,0,1,1,0
0.300708,0,0,1,1,0
0.23781,0,1,0,0,0
0.25118,0,0,1,1,0
0.355795,1,0,0,0,0
0.359503,1,0,0,0,0
0.341255,1,0,0,0,0
0.334308,0,0,1,0,0
0.315436,0,0,1,0,0
0.341607,0,0,1,0,0
0.229908,0,0,1,0,0
0.343369,0,0,1,0,0
0.330733,0,0,1,0,0
0.307689,0,1,0,0,0
0.339739,0,0,1,1,0
0.300215,0,0,1,1,0
0.33009,0,0,1,1,0
0.290235,0,0,1,1,0
0.191036,0,0,1,0,1
0.194827,0,1,0,0,1
0.199284,0,0,1,0,1
0.200276,0,0,1,0,1
0.346189,0,0,1,0,0
0.34847,1,0,0,0,0
0.335446,0,0,1,0,0
0.338607,1,0,0,0,0
0.262802,1,0,0,1,0
0.329437,1,0,0,0,0
0.309801,0,1,0,0,0
0.318896,0,1,0,0,0
0.309898,0,0,1,1,0
0.22231,0,0,1,0,1
0.363695,1,0,0,0,0
0.377458,1,0,0,0,0
0.339174,0,0,1,0,0
0.355159,1,0,0,1,0
0.372573,1,0,0,1,0
0.326621,0,0,1,0,0
0.293552,0,0,1,1,0
0.241738,0,0,1,1,0
0.374938,0,0,1,1,0
0.335896,0,0,1,1,0
0.391534,0,0,1,0,0
0.348272,0,0,1,1,0
0.205933,0,0,1,0,1
0.325266,1,0,0,0,0
0.345705,1,0,0,0,0
0.196475,0,0,1,0,1
0.186358,0,0,1,0,1
0.282141,0,0,1,1,0
0.264155,0,0,1,0,0
0.207326,0,0,1,0,1
0.2252,0,0,1,0,1
0.322072,0,0,1,0,0
0.281845,0,0,1,1,0
0.268497,0,0,1,1,0
0.295118,0,0,1,1,0
0.257451,0,1,0,0,1
0.240448,0,1,0,0,1
0.269335,0,1,0,0,0
0.309364,1,0,0,0,0
0.332575,0,0,1,0,0
0.306938,0,0,1,0,0
0.318014,0,1,0,0,0
0.339458,0,1,0,0,0
0.304666,0,0,1,1,0
0.170248,0,0,1,0,1
0.140374,0,0,1,0,1
0.266719,0,0,1,0,0
0.27532,1,0,0,0,0
0.211479,0,0,1,0,0
0.277468,0,1,0,0,0
0.230102,0,1,0,0,0
0.264462,0,0,1,1,0
0.319442,0,0,1,1,0
0.312415,0,0,1,0,1
0.33309,0,0,1,0,1
0.241301,0,0,1,0,1
0.222328,0,0,1,0,1
0.270199,0,0,1,0,1
0.273196,0,0,1,0,1
0.224926,0,0,1,0,1
0.173775,0,0,1,0,1
0.223416,0,0,1,0,0
0.243039,0,0,1,0,1
0.303864,0,0,1,0,1
0.402945,0,0,1,1,0
0.408337,0,0,1,0,0
0.404106,1,0,0,1,0
0.410149,0,0,1,1,0
0.363745,0,1,0,0,0
0.362658,1,0,0,0,0
0.1033,0,0,1,1,0
0.057576,0,0,1,1,0
0.280184,0,1,0,0,0
0.210403,0,0,1,0,1
0.247694,0,0,1,0,1
0.418486,1,0,0,0,0
0.396939,1,0,0,0,0
0.250511,1,0,0,1,0
0.1302,0,0,1,1,0
0.151938,0,0,1,1,0
0.301566,1,0,0,1,0
0.20441,0,0,1,0,1
0.124919,0,0,1,1,0
0.333299,0,0,1,0,0
0.340116,0,0,1,0,0
0.27045,0,1,0,0,0
0.212564,0,0,1,0,1
0.228005,0,0,1,0,1
0.321955,0,0,1,0,1
0.305167,0,1,0,0,1
0.325089,0,1,0,0,0
0.261567,0,1,0,0,0
0.318196,0,0,1,0,0
0.300194,0,1,0,0,0
0.319401,0,0,1,1,0
0.335049,0,0,1,0,0
0.363658,1,0,0,0,0
0.358763,1,0,0,0,0
0.227678,0,0,1,1,0
0.215176,0,0,1,1,0
0.389985,1,0,0,1,0
0.382189,0,0,1,1,0
0.398913,0,0,1,0,1
0.210776,0,0,1,0,1
0.254756,0,1,0,0,0
0.25438,0,1,0,0,0
0.280645,0,1,0,0,1
0.27164,0,1,0,0,1
0.310546,0,0,1,1,0
0.329755,1,0,0,0,0
0.407863,0,0,1,0,1
0.398143,1,0,0,1,0
0.389243,0,0,1,1,0
0.264656,0,0,1,0,0
0.262403,0,0,1,0,0
0.385134,1,0,0,1,0
0.412433,0,1,0,0,1
0.153564,0,0,1,1,0
0.224861,0,0,1,1,0
0.294301,0,0,1,0,0
0.269051,0,0,1,0,1
0.27268,0,1,0,0,1
0.381694,0,0,1,0,1
0.322686,0,0,1,0,0
0.25004,1,0,0,1,0
0.311743,0,0,1,1,0
0.302709,1,0,0,1,0
0.298525,1,0,0,1,0
0.310973,1,0,0,1,0
0.327232,0,0,1,1,0
0.308379,0,1,0,0,1
0.30914,0,0,1,0,0
0.299617,0,1,0,0,1
0.302826,0,0,1,0,0
0.325706,0,0,1,0,0
0.469697,0,0,1,0,1
0.430841,0,0,1,0,1
0.249886,0,1,0,0,1
0.29036,0,1,0,0,0
0.349768,1,0,0,0,0
0.317378,0,0,1,0,0
0.362083,0,1,0,0,0
0.249006,0,0,1,0,1
0.289892,0,1,0,0,1
0.39403,1,0,0,1,0
0.252462,0,0,1,0,1
0.247084,1,0,0,1,0
0.29782,1,0,0,1,0
0.259482,0,0,1,0,1
0.385396,0,0,1,0,0
0.396678,0,0,1,0,0
0.328247,0,1,0,0,1
0.24641,0,0,1,0,1
0.231485,0,0,1,0,1
0.34938,0,0,1,1,0
0.280479,0,1,0,0,1
0.306144,0,0,1,0,0
0.268921,1,0,0,1,0
0.231011,1,0,0,1,0
0.384332,0,0,1,1,0
0.359129,1,0,0,0,0
0.357159,0,0,1,1,0
0.294972,0,0,1,1,0
0.348186,0,0,1,0,0
0.368069,0,0,1,0,0
0.322026,0,0,1,0,0
0.276167,0,0,1,0,0
0.398762,1,0,0,0,0
0.284866,0,0,1,0,0
0.344123,0,0,1,0,0
0.34085,0,0,1,1,0
0.367002,0,0,1,0,0
0.383412,0,0,1,0,0
0.393299,0,0,1,0,1
0.277995,0,0,1,1,0
0.287652,0,0,1,0,0
0.385484,0,0,1,1,0
0.385907,0,0,1,1,0
0.370992,1,0,0,0,0
0.258387,0,0,1,0,0
0.234355,0,0,1,0,1
0.241925,0,0,1,0,1
0.260275,0,0,1,0,0
0.377537,0,0,1,0,0
0.365995,0,0,1,0,0
0.296535,0,0,1,0,0
0.261636,0,0,1,0,0
0.267185,0,0,1,0,0
0.264477,0,1,0,0,1
0.365736,0,0,1,0,0
0.281863,0,0,1,1,0
0.336805,0,0,1,1,0
0.278678,0,0,1,1,0
0.302212,0,0,1,1,0
0.289023,0,1,0,0,1
0.288481,0,0,1,0,0
0.355726,0,0,1,1,0
0.374061,1,0,0,0,0
0.283569,0,0,1,0,0
0.263175,0,0,1,0,0
0.298832,0,1,0,0,1
0.354729,0,0,1,0,0
0.364683,0,0,1,0,0
0.375829,0,0,1,0,0
0.279715,0,1,0,0,1
0.394824,0,0,1,1,0
0.289324,0,0,1,0,0
0.26067,0,0,1,0,1
0.249822,0,0,1,0,1
0.325995,0,0,1,0,0
0.400514,0,0,1,1,0
0.338027,1,0,0,0,0
0.360905,0,1,0,0,1
0.312217,1,0,0,1,0
0.354534,0,1,0,0,1
0.28936,1,0,0,1,0
0.347332,1,0,0,1,0
0.304773,0,0,1,0,0
0.402686,1,0,0,0,0
0.315015,1,0,0,1,0
0.276607,1,0,0,1,0
0.39444,0,0,1,1,0
0.383228,0,0,1,1,0
0.39062,0,0,1,0,1
0.410872,1,0,0,0,0
0.361676,0,0,1,0,0
0.382441,0,0,1,0,0
0.360078,0,0,1,0,0
0.289405,0,1,0,0,1
0.401099,0,0,1,0,0
0.391363,0,0,1,0,0
0.397404,0,0,1,0,0
0.271789,0,0,1,0,0
0.260735,0,0,1,0,1
0.398732,1,0,0,1,0
0.390792,1,0,0,1,0
0.35006,0,0,1,0,0
0.364124,0,0,1,0,0
0.366407,0,0,1,0,0
0.38304,0,0,1,0,0
0.280259,0,0,1,0,0
0.176059,1,0,0,1,0
0.277371,1,0,0,1,0
0.234713,1,0,0,1,0
0.375865,0,0,1,1,0
0.359019,0,0,1,0,0
0.369203,0,1,0,0,1
0.282674,1,0,0,1,0
0.384925,0,0,1,1,0
0.333317,0,0,1,0,0
0.347227,0,0,1,0,0
0.350757,0,0,1,0,0
0.388392,1,0,0,1,0
0.383467,1,0,0,1,0
0.416713,1,0,0,0,0
0.411712,0,0,1,0,0
0.413025,1,0,0,0,0
0.3667,1,0,0,0,0
0.370809,1,0,0,0,0
0.38178,0,0,1,0,0
0.392347,1,0,0,0,0
0.304306,0,0,1,0,0
0.42633,1,0,0,0,0
0.402592,1,0,0,0,0
0.421764,1,0,0,0,0
0.381936,0,0,1,0,1
0.388375,1,0,0,1,0
0.394235,1,0,0,1,0
0.371112,0,0,1,0,1
0.360918,0,1,0,0,0
0.353785,1,0,0,0,0
0.387047,1,0,0,1,0
0.382027,0,0,1,1,0
0.443842,1,0,0,0,0
0.204251,1,0,0,1,0
0.34288,1,0,0,0,0
0.354394,0,0,1,0,0
0.359129,0,1,0,0,0
0.406554,0,0,1,1,0
0.410976,1,0,0,0,0
0.472097,0,0,1,0,0
0.350824,0,0,1,1,0
0.404978,1,0,0,0,0
0.345946,0,0,1,1,0
0.348959,0,0,1,1,0
0.382735,0,0,1,1,0
0.407319,1,0,0,1,0
0.368612,1,0,0,0,0
0.370032,1,0,0,0,0
0.333626,0,0,1,1,0
0.392192,0,0,1,1,0
0.347718,0,0,1,1,0
0.279841,0,0,1,0,0
0.301701,1,0,0,0,0
0.245015,1,0,0,1,0
0.347949,1,0,0,0,0
0.382424,1,0,0,0,0
0.382243,1,0,0,0,0
0.360294,0,0,1,0,1
0.359355,0,0,1,0,1
0.319805,0,0,1,1,0
0.351976,1,0,0,1,0
0.357377,1,0,0,0,0
0.359747,1,0,0,0,0
0.359345,1,0,0,0,0
0.30673,1,0,0,0,0
0.386947,1,0,0,0,0
0.386819,1,0,0,1,0
0.361146,1,0,0,0,0
0.354812,1,0,0,0,0
0.384398,1,0,0,0,0
0.418033,1,0,0,0,0
0.377352,0,0,1,1,0
0.433058,1,0,0,0,0
0.423573,1,0,0,0,0
0.422198,1,0,0,0,0
0.440913,1,0,0,0,0
0.446354,1,0,0,0,0
0.303881,0,0,1,0,0
0.276728,0,0,1,0,0
0.291072,0,0,1,0,0
0.280168,0,0,1,0,1
0.274537,0,0,1,0,1
0.429901,1,0,0,0,0
0.365365,1,0,0,0,0
0.242251,1,0,0,1,0
0.270197,1,0,0,0,0
0.373426,1,0,0,0,0
0.432131,0,1,0,0,1
0.39913,1,0,0,1,0
0.348466,1,0,0,0,0
0.430739,1,0,0,0,0
0.455024,0,0,1,0,0
0.380858,0,1,0,0,1
0.467215,0,1,0,0,0
0.451894,0,1,0,0,0
0.437524,0,1,0,0,0
0.386267,1,0,0,0,0
0.295225,1,0,0,1,0
0.379322,0,0,1,0,1
0.412777,0,0,1,0,1
0.362636,1,0,0,0,0
0.393611,1,0,0,0,0
0.464806,0,0,1,0,1
0.44475,0,1,0,0,1
0.423455,0,1,0,0,1
0.383755,0,1,0,0,1
0.387638,1,0,0,0,0
0.379293,0,0,1,1,0
0.319283,0,0,1,1,0
0.404473,0,0,1,1,0
0.408232,0,0,1,1,0
0.333104,0,0,1,1,0
0.466017,1,0,0,0,0
0.47974,1,0,0,0,0
0.46426,0,0,1,0,0
0.472483,0,1,0,0,0
0.444812,0,0,1,0,0
0.31872,0,0,1,1,0
0.362175,0,0,1,0,0
0.311588,0,1,0,0,0
0.2991,0,1,0,0,1
0.361002,0,0,1,0,0
0.388261,1,0,0,1,0
0.432246,0,0,1,0,1
0.405744,0,0,1,0,1
0.336721,0,0,1,1,0
0.349716,0,1,0,0,1
0.408235,0,1,0,0,1
0.419795,0,0,1,1,0
0.409495,0,0,1,1,0
0.419806,1,0,0,1,0
0.486324,0,1,0,0,0
0.399627,0,0,1,0,0
0.404188,1,0,0,0,0
0.420046,0,0,1,0,0
0.359063,1,0,0,0,0
0.361024,0,1,0,0,0
0.360948,0,0,1,0,0
0.360622,0,0,1,0,0
0.435485,0,0,1,0,1
0.390677,1,0,0,1,0
0.38813,1,0,0,1,0
0.384759,1,0,0,1,0
0.383123,1,0,0,1,0
0.419132,1,0,0,0,0
0.32776,0,0,1,0,0
0.360562,0,0,1,0,0
0.337104,0,0,1,0,0
0.360408,0,0,1,0,0
0.428722,0,0,1,1,0
0.429835,1,0,0,1,0
0.453541,0,0,1,0,1
0.436742,0,0,1,0,1
0.417975,0,0,1,1,0
0.430136,1,0,0,0,0
0.318655,0,0,1,0,0
0.428964,0,0,1,1,0
0.427028,0,0,1,1,0
0.370829,1,0,0,1,0
0.334636,1,0,0,0,0
0.350993,1,0,0,0,0
0.403243,1,0,0,0,0
0.291285,0,0,1,0,0
0.36131,0,0,1,0,0
0.374727,1,0,0,1,0
0.30473,0,0,1,0,0
0.483041,0,1,0,0,0
0.446312,1,0,0,1,0
0.44039,1,0,0,0,0
0.43977,0,0,1,0,0
0.449591,0,0,1,0,0
0.448178,0,0,1,0,0
0.478389,0,1,0,0,0
0.457547,0,1,0,0,0
0.487702,0,0,1,0,0
0.483981,0,0,1,0,0
0.478105,0,0,1,0,0
0.438586,1,0,0,1,0
0.360864,0,0,1,0,1
0.361351,0,1,0,0,0
0.353201,0,0,1,0,0
0.38627,1,0,0,0,0
0.358116,0,1,0,0,0
0.356502,0,0,1,0,0
0.359859,0,0,1,0,0
0.318873,0,1,0,0,0
0.326049,0,1,0,0,1
0.329834,0,1,0,0,0
0.308382,0,1,0,0,1
0.350473,0,0,1,1,0
0.333609,0,0,1,0,0
0.347215,0,0,1,0,0
0.3224,0,0,1,0,1
0.309162,0,0,1,0,0
0.440379,1,0,0,0,0
0.491099,1,0,0,0,0
0.486038,0,1,0,0,0
0.490271,0,1,0,0,0
0.465187,0,0,1,0,1
0.451512,0,0,1,0,1
0.453244,1,0,0,0,0
0.360324,0,0,1,0,1
0.358656,0,0,1,1,0
0.349187,0,0,1,0,0
0.344467,0,0,1,0,0
0.345,0,0,1,0,0
0.355805,0,0,1,0,0
0.358004,0,0,1,1,0
0.352875,0,0,1,0,0
0.320613,0,0,1,0,0
0.349832,1,0,0,0,0
0.36148,1,0,0,0,0
0.339085,0,0,1,1,0
0.349281,0,0,1,0,0
0.343833,0,0,1,1,0
0.387102,0,0,1,1,0
0.361695,1,0,0,1,0
0.325187,0,0,1,0,0
0.317117,0,1,0,0,1
0.340227,0,0,1,0,0
0.338028,0,0,1,1,0
0.349687,0,0,1,1,0
0.356149,0,0,1,1,0
0.447011,1,0,0,0,0
0.441347,1,0,0,0,0
0.437767,0,0,1,0,1
0.472932,0,1,0,0,0
0.461038,0,1,0,0,0
0.48111,0,1,0,0,0
0.356493,1,0,0,1,0
0.371543,1,0,0,1,0
0.337177,0,0,1,1,0
0.460124,1,0,0,0,0
0.348656,0,0,1,0,0
0.375005,0,0,1,1,0
0.429496,1,0,0,0,0
0.41694,1,0,0,0,0
0.447641,1,0,0,0,0
0.436641,1,0,0,1,0
0.492383,0,0,1,0,0
0.487509,0,0,1,0,0
0.362999,0,0,1,1,0
0.375963,0,0,1,1,0
0.464694,1,0,0,0,0
0.336457,0,0,1,1,0
0.396152,0,1,0,0,1
0.318774,0,0,1,0,0
0.361096,0,0,1,1,0
0.332912,0,0,1,0,0
0.361529,0,0,1,1,0
0.457589,0,0,1,0,0
0.344359,0,0,1,1,0
0.353293,0,0,1,1,0
0.35414,0,0,1,1,0
0.352132,0,0,1,1,0
0.352612,0,0,1,1,0
0.366347,0,0,1,1,0
0.350428,1,0,0,1,0
0.460367,0,0,1,0,1
0.480188,0,1,0,0,1
0.474435,0,1,0,0,1
0.43567,1,0,0,0,0
0.431397,1,0,0,0,0
0.437351,1,0,0,0,0
0.378103,0,0,1,1,0
0.43936,0,0,1,1,0
0.452837,1,0,0,0,0
0.459442,1,0,0,0,0
0.453734,1,0,0,0,0
0.350742,0,0,1,1,0
0.347367,0,0,1,1,0
0.359924,0,0,1,1,0
0.436992,1,0,0,1,0
0.448868,1,0,0,1,0
0.450452,1,0,0,0,0
0.471739,0,0,1,0,1
0.361176,0,0,1,0,0
0.360029,0,0,1,0,0
0.38053,0,0,1,1,0
0.386927,1,0,0,1,0
0.464505,0,0,1,0,1
0.345038,0,0,1,0,0
0.340545,0,0,1,1,0
0.338976,0,0,1,0,0
0.3328,0,0,1,0,0
0.332566,0,0,1,0,0
0.450456,1,0,0,0,0
0.456359,1,0,0,0,0
0.489585,1,0,0,0,0
0.464748,1,0,0,0,0
0.370682,0,0,1,1,0
0.374552,0,0,1,1,0
0.387982,1,0,0,1,0
0.416102,0,0,1,1,0
0.491006,0,1,0,0,0
0.494054,0,1,0,0,0
0.478926,1,0,0,0,0
0.45942,1,0,0,0,0
0.472117,1,0,0,0,0
0.459271,0,0,1,0,0
0.46685,0,0,1,0,0
0.457131,0,0,1,0,0
0.366454,0,0,1,0,1
0.360458,0,0,1,1,0
0.486041,1,0,0,0,0
0.473255,0,0,1,0,1
0.491443,1,0,0,0,0
0.475815,0,0,1,0,0
0.487958,0,0,1,0,0
0.494368,0,0,1,0,0
0.451571,0,0,1,0,1
0.455548,0,0,1,0,0
0.475221,1,0,0,0,0
0.359497,0,0,1,0,0
0.347215,0,0,1,1,0
0.291669,0,0,1,0,0
0.304898,0,0,1,0,0
0.417811,0,0,1,0,1
0.390571,0,0,1,0,0
0.398808,0,0,1,0,0
0.387254,0,0,1,0,0
0.487039,0,0,1,0,0
0.359902,0,0,1,1,0
0.360315,0,0,1,0,0
0.36045,0,0,1,0,0
0.361026,0,0,1,1,0
0.4785,1,0,0,0,0
0.47038,1,0,0,0,0
0.359715,0,0,1,0,0
0.360403,0,0,1,0,0
0.400153,0,0,1,0,0
0.452531,0,0,1,0,0
0.411184,0,0,1,0,0
0.445648,0,0,1,0,0
0.467557,1,0,0,0,0
0.462006,1,0,0,0,0
0.485305,1,0,0,0,0
0.484169,1,0,0,0,0
0.357844,0,0,1,1,0
0.353724,0,0,1,1,0
0.356145,0,0,1,1,0
0.359741,0,0,1,1,0
0.361826,0,0,1,1,0
0.361232,0,0,1,1,0
0.359408,0,0,1,1,0
0.359128,0,0,1,1,0
0.467652,0,0,1,1,0
0.474158,0,0,1,1,0
0.361618,0,0,1,1,0
0.361905,0,0,1,1,0
0.450364,1,0,0,0,0
0.459566,1,0,0,0,0
0.47734,1,0,0,0,0
0.469099,1,0,0,0,0
0.48505,1,0,0,1,0
0.468626,0,0,1,0,0
0.365651,0,0,1,1,0
0.375027,0,0,1,1,0
0.365202,0,0,1,1,0
