crtR(2011:2022),peak,pit,saddle,ridge,ravine,Longitude,Latitude
0.406707,0,0,1,1,0,140.896623,37.405389
0.433169,1,0,0,1,0,140.896625,37.404037
0.439774,1,0,0,1,0,140.896626,37.403586
0.433666,0,0,1,0,1,140.897189,37.404938
0.212988,0,0,1,0,1,140.889291,37.396819
0.36402,0,1,0,0,0,140.883653,37.390053
0.187075,0,1,0,0,0,140.888165,37.394564
0.172631,0,1,0,0,0,140.888164,37.395015
0.263816,0,0,1,0,0,140.889289,37.398171
0.358028,0,1,0,0,0,140.882522,37.390953
0.41276,0,0,1,0,1,140.882529,37.386446
0.391073,0,0,1,0,1,140.882528,37.386897
0.401625,0,0,1,1,0,140.899441,37.410349
0.382782,1,0,0,1,0,140.899441,37.410799
0.386937,1,0,0,1,0,140.900006,37.4108
0.256085,0,1,0,0,1,140.887602,37.393212
0.230332,0,1,0,0,1,140.888167,37.393212
0.30711,0,0,1,0,1,140.887039,37.391859
0.272804,0,1,0,0,1,140.887603,37.39231
0.23378,0,0,1,0,1,140.889856,37.39727
0.24803,0,0,1,0,1,140.88929,37.39772
0.266891,0,1,0,0,0,140.893246,37.396822
0.291266,0,0,1,1,0,140.893811,37.396372
0.265668,0,0,1,1,0,140.89381,37.396823
0.547184,1,0,0,1,0,140.885358,37.382844
0.54001,1,0,0,1,0,140.885358,37.383294
0.534535,1,0,0,0,0,140.884794,37.382843
0.250407,0,1,0,0,0,140.892115,37.397272
0.290629,0,0,1,0,1,140.892677,37.399526
0.314887,0,0,1,0,0,140.892676,37.399977
0.368388,0,0,1,0,0,140.883653,37.389602
0.375542,1,0,0,0,0,140.884219,37.389152
0.369488,0,0,1,0,1,140.884218,37.389603
0.37722,1,0,0,0,0,140.884784,37.389153
0.273271,0,0,1,1,0,140.889854,37.398622
0.263763,0,0,1,0,1,140.890984,37.398172
0.231166,0,1,0,0,1,140.892115,37.397723
0.405451,0,0,1,0,1,140.896055,37.407642
0.274943,0,0,1,0,1,140.890983,37.398623
0.312206,0,0,1,1,0,140.890418,37.399073
0.44451,0,0,1,0,1,140.898314,37.408094
0.448631,0,0,1,0,1,140.898315,37.407644
0.420173,1,0,0,0,0,140.898313,37.409446
0.414138,1,0,0,0,0,140.897748,37.409446
0.423598,1,0,0,0,0,140.897748,37.408995
0.415064,0,0,1,0,1,140.896619,37.408543
0.417502,0,0,1,0,0,140.896619,37.408093
0.451166,0,0,1,0,1,140.898316,37.407193
0.453349,0,0,1,0,1,140.898317,37.406291
0.245608,0,1,0,0,1,140.89155,37.397722
0.254907,0,1,0,0,0,140.89155,37.397272
0.214214,0,1,0,0,0,140.893244,37.397724
0.246476,0,1,0,0,0,140.89268,37.397273
0.33098,0,0,1,1,0,140.889288,37.399072
0.342081,0,0,1,1,0,140.889287,37.399523
0.339321,0,0,1,0,0,140.891546,37.400426
0.332497,0,0,1,0,0,140.891546,37.399976
0.336512,0,0,1,0,1,140.892111,37.400427
0.376292,0,1,0,0,0,140.893802,37.403133
0.390216,1,0,0,0,0,140.894367,37.403133
0.365801,0,1,0,0,0,140.885345,37.391407
0.216856,0,1,0,0,0,140.8876,37.394564
0.231243,0,1,0,0,0,140.887601,37.394113
0.134103,0,1,0,0,0,140.888729,37.395016
0.157839,0,1,0,0,0,140.88873,37.394565
0.190436,0,0,1,0,1,140.889292,37.396368
0.164519,0,1,0,0,1,140.888728,37.395917
0.338665,0,0,1,0,1,140.892109,37.401328
0.264939,0,0,1,1,0,140.890418,37.398623
0.247788,0,0,1,0,1,140.891548,37.398624
0.238308,0,0,1,0,1,140.891549,37.398173
0.206989,0,0,1,0,1,140.892114,37.398174
0.327396,0,0,1,1,0,140.885908,37.392759
0.336464,0,0,1,1,0,140.885909,37.392309
0.217226,0,0,1,0,1,140.892113,37.398624
0.223189,0,1,0,0,1,140.892679,37.397723
0.242856,0,1,0,0,0,140.887035,37.394563
0.25615,0,1,0,0,0,140.887036,37.394113
0.422954,1,0,0,0,0,140.897184,37.408544
0.438544,0,0,1,0,0,140.898314,37.408545
0.436651,0,0,1,0,1,140.887047,37.386451
0.430718,0,0,1,0,0,140.888177,37.386452
0.350965,0,0,1,0,0,140.892674,37.401329
0.278588,0,0,1,0,1,140.892113,37.399075
0.363348,0,0,1,0,1,140.884218,37.390054
0.356928,0,0,1,0,1,140.884217,37.390504
0.336626,0,1,0,0,1,140.88478,37.391406
0.328011,0,0,1,0,1,140.88478,37.391857
0.342955,0,1,0,0,1,140.884216,37.391406
0.382863,0,1,0,0,0,140.893802,37.402682
0.337383,0,0,1,0,0,140.891545,37.400877
0.318025,0,0,1,0,1,140.890983,37.399074
0.298179,0,0,1,0,1,140.891548,37.399074
0.310562,0,0,1,1,0,140.886473,37.39276
0.319705,0,0,1,1,0,140.886474,37.392309
0.355168,0,1,0,0,0,140.88591,37.391407
0.345494,0,0,1,0,1,140.885909,37.391858
0.188788,0,0,1,0,1,140.888727,37.396368
0.20929,0,0,1,0,1,140.888726,37.396818
0.353795,0,1,0,0,0,140.883651,37.390954
0.347856,0,0,1,0,0,140.883651,37.391405
0.429089,0,0,1,0,1,140.897186,37.407192
0.428097,0,0,1,0,1,140.897186,37.406741
0.407565,1,0,0,0,0,140.898312,37.409897
0.402447,1,0,0,0,0,140.897747,37.409896
0.416737,0,0,1,0,0,140.897183,37.408995
0.170194,0,1,0,0,0,140.888164,37.395466
0.196986,0,1,0,0,0,140.887599,37.395465
0.138333,0,1,0,0,0,140.888728,37.395466
0.367414,0,1,0,0,1,140.893238,37.402231
0.393575,1,0,0,0,0,140.894366,37.403584
0.405848,1,0,0,0,0,140.894931,37.403584
0.369389,1,0,0,1,0,140.894365,37.404035
0.279985,0,0,1,1,0,140.887037,37.393211
0.348592,0,0,1,1,0,140.885344,37.392308
0.328957,0,0,1,0,1,140.886474,37.391859
0.298273,0,0,1,1,0,140.887038,37.39231
0.289644,0,0,1,1,0,140.887038,37.39276
0.322912,0,0,1,1,0,140.889853,37.399073
0.392575,0,0,1,1,0,140.898311,37.410348
0.39705,0,0,1,1,0,140.898876,37.410348
0.412841,1,0,0,0,0,140.898877,37.409897
0.417903,0,0,1,0,0,140.899442,37.409898
0.397756,0,0,1,0,1,140.897182,37.409896
0.393587,0,0,1,0,1,140.896617,37.409895
0.385036,0,0,1,1,0,140.897181,37.410347
0.357102,0,0,1,0,1,140.885345,37.391857
0.345093,0,0,1,0,0,140.884781,37.390956
0.339346,0,0,1,1,0,140.889852,37.399974
0.330548,0,0,1,0,0,140.890417,37.399975
0.208366,0,0,1,0,1,140.892678,37.398625
0.388544,1,0,0,0,0,140.883656,37.3878
0.387178,1,0,0,1,0,140.883092,37.387348
0.345728,0,0,1,0,0,140.892675,37.400878
0.344559,0,0,1,0,1,140.892673,37.40223
0.313171,0,0,1,0,1,140.892108,37.40223
0.455723,0,0,1,0,1,140.883095,37.385546
0.459105,0,0,1,0,1,140.88366,37.385546
0.368459,1,0,0,0,0,140.883089,37.389151
0.364328,1,0,0,0,0,140.882525,37.389151
0.364177,0,0,1,0,1,140.893237,37.402681
0.337046,0,0,1,0,1,140.892672,37.402681
0.329803,1,0,0,1,0,140.895493,37.405388
0.350142,0,0,1,0,1,140.884216,37.390955
0.359187,0,1,0,0,0,140.883652,37.390504
0.335412,0,1,0,0,0,140.884215,37.391856
0.195798,0,0,1,0,1,140.887597,37.396367
0.179189,0,1,0,0,0,140.888163,37.395916
0.380648,0,1,0,0,0,140.893801,37.403583
0.357208,0,0,1,0,1,140.893237,37.403132
0.351994,0,0,1,0,0,140.886476,37.390957
0.365962,0,0,1,0,0,140.885911,37.390957
0.290235,0,0,1,0,1,140.887605,37.391409
0.255819,0,0,1,0,1,140.88817,37.391409
0.26879,0,0,1,0,0,140.887036,37.393662
0.289653,0,0,1,0,0,140.886472,37.393661
0.209013,0,1,0,0,0,140.887033,37.395915
0.218892,0,1,0,0,0,140.887034,37.395465
0.223717,0,1,0,0,1,140.886468,37.395915
0.229119,0,0,1,0,1,140.891542,37.403131
0.35158,0,0,1,0,0,140.883086,37.391405
0.388517,0,0,1,1,0,140.897746,37.410347
0.246947,1,0,0,1,0,140.894363,37.405387
0.292591,1,0,0,1,0,140.893799,37.404935
0.325204,0,0,1,1,0,140.893235,37.404484
0.327426,0,1,0,0,0,140.884214,37.392307
0.191987,0,0,1,0,1,140.888162,37.396367
0.341385,0,0,1,0,0,140.88365,37.391856
0.204381,0,1,0,0,0,140.887599,37.395014
0.3237,0,0,1,1,0,140.890417,37.399524
0.333575,0,0,1,1,0,140.889852,37.399523
0.328413,0,0,1,0,1,140.892109,37.401779
0.270003,1,0,0,1,0,140.893233,37.405386
0.297476,1,0,0,1,0,140.893234,37.404935
0.30352,0,0,1,0,1,140.891544,37.401779
0.273211,0,0,1,0,1,140.891543,37.402229
0.243029,0,0,1,0,1,140.891542,37.40268
0.303198,1,0,0,1,0,140.894929,37.404936
0.385025,1,0,0,1,0,140.896059,37.404937
0.265719,1,0,0,1,0,140.893798,37.405386
0.328459,1,0,0,0,0,140.8938,37.404485
0.285223,1,0,0,1,0,140.894364,37.404936
0.297995,0,0,1,0,1,140.892107,37.40268
0.347952,0,1,0,0,0,140.893235,37.404034
0.358867,0,0,1,0,0,140.8938,37.404034
0.408018,0,0,1,0,1,140.896055,37.408092
0.352636,0,0,1,0,0,140.895492,37.406289
0.360406,0,1,0,0,0,140.883087,37.390503
0.356327,0,1,0,0,0,140.883087,37.390954
0.47179,0,0,1,0,1,140.883096,37.385095
0.474287,0,0,1,0,1,140.88366,37.385095
0.452743,0,0,1,0,1,140.88253,37.385545
0.370248,1,0,0,0,0,140.88309,37.3887
0.372613,1,0,0,0,0,140.883091,37.38825
0.376647,1,0,0,0,0,140.883655,37.388701
0.263972,0,0,1,0,1,140.891541,37.403581
0.309723,0,0,1,0,1,140.892106,37.403582
0.286225,0,0,1,0,1,140.891541,37.404032
0.319147,0,0,1,0,1,140.884779,37.392308
0.332309,0,0,1,1,0,140.890982,37.399525
0.280746,0,0,1,0,0,140.890979,37.401778
0.301917,0,0,1,0,0,140.890415,37.401327
0.407492,0,0,1,1,0,140.896054,37.408543
0.292906,0,0,1,1,0,140.894928,37.405838
0.268955,0,0,1,1,0,140.894363,37.405837
0.28911,0,0,1,0,1,140.892107,37.403131
0.329615,0,0,1,0,1,140.892672,37.403132
0.325602,0,0,1,0,0,140.891544,37.401328
0.342125,0,0,1,0,1,140.892671,37.403582
0.364581,0,1,0,0,1,140.893236,37.403583
0.294638,0,1,0,0,0,140.885906,37.394111
0.299346,1,0,0,0,0,140.889284,37.401776
0.306562,0,0,1,0,0,140.885907,37.393661
0.317467,0,0,1,1,0,140.885907,37.39321
0.300708,0,0,1,1,0,140.886472,37.393211
0.23781,0,1,0,0,0,140.886469,37.395464
0.25118,0,0,1,1,0,140.88647,37.395013
0.355795,1,0,0,0,0,140.88872,37.400875
0.359503,1,0,0,0,0,140.888721,37.400424
0.341255,1,0,0,0,0,140.889285,37.400875
0.334308,0,0,1,0,0,140.883649,37.392307
0.315436,0,0,1,0,0,140.890979,37.401327
0.341607,0,0,1,0,0,140.890981,37.399975
0.229908,0,0,1,0,0,140.890978,37.402229
0.343369,0,0,1,0,0,140.890981,37.400426
0.330733,0,0,1,0,0,140.890416,37.400425
0.307689,0,1,0,0,0,140.885341,37.394111
0.339739,0,0,1,1,0,140.885343,37.392759
0.300215,0,0,1,1,0,140.884778,37.393209
0.33009,0,0,1,1,0,140.885343,37.39321
0.290235,0,0,1,1,0,140.884777,37.39366
0.191036,0,0,1,0,1,140.887032,37.396817
0.194827,0,1,0,0,1,140.887598,37.395916
0.199284,0,0,1,0,1,140.887032,37.396366
0.200276,0,0,1,0,1,140.887597,37.396817
0.346189,0,0,1,0,0,140.883085,37.391855
0.34847,1,0,0,0,0,140.889286,37.400424
0.335446,0,0,1,0,0,140.89098,37.400877
0.338607,1,0,0,0,0,140.889851,37.400425
0.262802,1,0,0,1,0,140.893798,37.405837
0.329437,1,0,0,0,0,140.88985,37.400876
0.309801,0,1,0,0,0,140.884213,37.393208
0.318896,0,1,0,0,0,140.884213,37.392758
0.309898,0,0,1,1,0,140.884778,37.392758
0.22231,0,0,1,0,1,140.888161,37.397268
0.363695,1,0,0,0,0,140.882527,37.387798
0.377458,1,0,0,0,0,140.883091,37.387799
0.339174,0,0,1,0,0,140.882519,37.392756
0.355159,1,0,0,1,0,140.881962,37.387347
0.372573,1,0,0,1,0,140.882527,37.387348
0.326621,0,0,1,0,0,140.883649,37.392757
0.293552,0,0,1,1,0,140.888717,37.403128
0.241738,0,0,1,1,0,140.889281,37.403579
0.374938,0,0,1,1,0,140.896058,37.405839
0.335896,0,0,1,1,0,140.895493,37.405838
0.391534,0,0,1,0,0,140.896056,37.40674
0.348272,0,0,1,1,0,140.889287,37.399974
0.205933,0,0,1,0,1,140.888162,37.396818
0.325266,1,0,0,0,0,140.889285,37.401326
0.345705,1,0,0,0,0,140.88872,37.401325
0.196475,0,0,1,0,1,140.887031,37.397267
0.186358,0,0,1,0,1,140.886467,37.396816
0.282141,0,0,1,1,0,140.88534,37.395012
0.264155,0,0,1,0,0,140.889283,37.402227
0.207326,0,0,1,0,1,140.886468,37.396365
0.2252,0,0,1,0,1,140.885903,37.396365
0.322072,0,0,1,0,0,140.890415,37.400876
0.281845,0,0,1,1,0,140.885905,37.394562
0.268497,0,0,1,1,0,140.885905,37.395013
0.295118,0,0,1,1,0,140.88534,37.394562
0.257451,0,1,0,0,1,140.885338,37.395914
0.240448,0,1,0,0,1,140.885903,37.395914
0.269335,0,1,0,0,0,140.885339,37.395463
0.309364,1,0,0,0,0,140.88985,37.401326
0.332575,0,0,1,0,0,140.887041,37.390958
0.306938,0,0,1,0,0,140.887605,37.390958
0.318014,0,1,0,0,0,140.88704,37.391408
0.339458,0,1,0,0,0,140.886475,37.391408
0.304666,0,0,1,1,0,140.89154,37.404483
0.170248,0,0,1,0,1,140.890978,37.402679
0.140374,0,0,1,0,1,140.890977,37.40313
0.266719,0,0,1,0,0,140.890414,37.401777
0.27532,1,0,0,0,0,140.889849,37.401777
0.211479,0,0,1,0,0,140.890413,37.402228
0.277468,0,1,0,0,0,140.886471,37.394112
0.230102,0,1,0,0,0,140.887034,37.395014
0.264462,0,0,1,1,0,140.88647,37.394563
0.319442,0,0,1,1,0,140.89267,37.404484
0.312415,0,0,1,0,1,140.892105,37.404032
0.33309,0,0,1,0,1,140.89267,37.404033
0.241301,0,0,1,0,1,140.885901,37.397717
0.222328,0,0,1,0,1,140.886465,37.397718
0.270199,0,0,1,0,1,140.885336,37.397716
0.273196,0,0,1,0,1,140.884771,37.397716
0.224926,0,0,1,0,1,140.88703,37.397718
0.173775,0,0,1,0,1,140.886466,37.397267
0.223416,0,0,1,0,0,140.889848,37.402228
0.243039,0,0,1,0,1,140.885337,37.396815
0.303864,0,0,1,0,1,140.893796,37.406738
0.402945,0,0,1,1,0,140.896618,37.409445
0.408337,0,0,1,0,0,140.897183,37.409445
0.404106,1,0,0,1,0,140.896053,37.408994
0.410149,0,0,1,1,0,140.896618,37.408994
0.363745,0,1,0,0,0,140.883088,37.390052
0.362658,1,0,0,0,0,140.882526,37.388249
0.1033,0,0,1,1,0,140.889847,37.403129
0.057576,0,0,1,1,0,140.890412,37.40313
0.280184,0,1,0,0,0,140.884776,37.39411
0.210403,0,0,1,0,1,140.885902,37.396816
0.247694,0,0,1,0,1,140.885338,37.396364
0.418486,1,0,0,0,0,140.88815,37.404479
0.396939,1,0,0,0,0,140.888151,37.404029
0.250511,1,0,0,1,0,140.893233,37.405836
0.1302,0,0,1,1,0,140.890413,37.402679
0.151938,0,0,1,1,0,140.889848,37.402678
0.301566,1,0,0,1,0,140.892104,37.404934
0.20441,0,0,1,0,1,140.890976,37.403581
0.124919,0,0,1,1,0,140.890411,37.40358
0.333299,0,0,1,0,0,140.883084,37.392757
0.340116,0,0,1,0,0,140.883084,37.392306
0.27045,0,1,0,0,0,140.884776,37.394561
0.212564,0,0,1,0,1,140.887596,37.397268
0.228005,0,0,1,0,1,140.888726,37.397269
0.321955,0,0,1,0,1,140.881385,37.395459
0.305167,0,1,0,0,1,140.88195,37.39546
0.325089,0,1,0,0,0,140.881386,37.395008
0.261567,0,1,0,0,0,140.884775,37.395012
0.318196,0,0,1,0,0,140.883648,37.393208
0.300194,0,1,0,0,0,140.884212,37.393659
0.319401,0,0,1,1,0,140.885342,37.39366
0.335049,0,0,1,0,0,140.881387,37.394107
0.363658,1,0,0,0,0,140.882525,37.3887
0.358763,1,0,0,0,0,140.88196,37.388699
0.227678,0,0,1,1,0,140.889283,37.402678
0.215176,0,0,1,1,0,140.889282,37.403128
0.389985,1,0,0,1,0,140.896052,37.409895
0.382189,0,0,1,1,0,140.896616,37.410346
0.398913,0,0,1,0,1,140.89549,37.408092
0.210776,0,0,1,0,1,140.885901,37.397266
0.254756,0,1,0,0,0,140.885904,37.395464
0.25438,0,1,0,0,0,140.884774,37.395462
0.280645,0,1,0,0,1,140.884211,37.394561
0.27164,0,1,0,0,1,140.88421,37.395011
0.310546,0,0,1,1,0,140.888718,37.402227
0.329755,1,0,0,0,0,140.888719,37.401776
0.407863,0,0,1,0,1,140.881964,37.386446
0.398143,1,0,0,1,0,140.896053,37.409444
0.389243,0,0,1,1,0,140.894359,37.408541
0.264656,0,0,1,0,0,140.888724,37.39817
0.262403,0,0,1,0,0,140.886465,37.398168
0.385134,1,0,0,1,0,140.888715,37.40448
0.412433,0,1,0,0,1,140.888714,37.404931
0.153564,0,0,1,1,0,140.889846,37.40358
0.224861,0,0,1,1,0,140.890411,37.404031
0.294301,0,0,1,0,0,140.886464,37.398619
0.269051,0,0,1,0,1,140.883644,37.395912
0.27268,0,1,0,0,1,140.883644,37.395461
0.381694,0,0,1,0,1,140.894925,37.407641
0.322686,0,0,1,0,0,140.894927,37.406288
0.25004,1,0,0,1,0,140.893232,37.406287
0.311743,0,0,1,1,0,140.892105,37.404483
0.302709,1,0,0,1,0,140.891539,37.405384
0.298525,1,0,0,1,0,140.892669,37.404934
0.310973,1,0,0,1,0,140.891539,37.404933
0.327232,0,0,1,1,0,140.890974,37.404933
0.308379,0,1,0,0,1,140.883082,37.394109
0.30914,0,0,1,0,0,140.883647,37.393659
0.299617,0,1,0,0,1,140.883647,37.394109
0.302826,0,0,1,0,0,140.881949,37.39591
0.325706,0,0,1,0,0,140.883083,37.393207
0.469697,0,0,1,0,1,140.882531,37.385094
0.430841,0,0,1,0,1,140.881965,37.385995
0.249886,0,1,0,0,1,140.884774,37.395913
0.29036,0,1,0,0,0,140.884211,37.39411
0.349768,1,0,0,0,0,140.881962,37.387798
0.317378,0,0,1,0,0,140.883082,37.393658
0.362083,0,1,0,0,0,140.881958,37.390051
0.249006,0,0,1,0,1,140.884773,37.396364
0.289892,0,1,0,0,1,140.883646,37.39456
0.39403,1,0,0,1,0,140.895488,37.409444
0.252462,0,0,1,0,1,140.884772,37.396815
0.247084,1,0,0,1,0,140.889846,37.40403
0.29782,1,0,0,1,0,140.889281,37.40403
0.259482,0,0,1,0,1,140.890976,37.404031
0.385396,0,0,1,0,0,140.885898,37.39952
0.396678,0,0,1,0,0,140.885333,37.399519
0.328247,0,1,0,0,1,140.890409,37.404932
0.24641,0,0,1,0,1,140.888725,37.39772
0.231485,0,0,1,0,1,140.889291,37.39727
0.34938,0,0,1,1,0,140.888722,37.399522
0.280479,0,1,0,0,1,140.883645,37.395011
0.306144,0,0,1,0,0,140.885899,37.398618
0.268921,1,0,0,1,0,140.892668,37.405385
0.231011,1,0,0,1,0,140.892668,37.405836
0.384332,0,0,1,1,0,140.887589,37.401775
0.359129,1,0,0,0,0,140.888154,37.401775
0.357159,0,0,1,1,0,140.888722,37.399973
0.294972,0,0,1,1,0,140.888718,37.402677
0.348186,0,0,1,0,0,140.887028,37.39907
0.368069,0,0,1,0,0,140.887028,37.399521
0.322026,0,0,1,0,0,140.885334,37.398618
0.276167,0,0,1,0,0,140.8859,37.398168
0.398762,1,0,0,0,0,140.887026,37.400873
0.284866,0,0,1,0,0,140.887594,37.39862
0.344123,0,0,1,0,0,140.887593,37.399071
0.34085,0,0,1,1,0,140.888158,37.399071
0.367002,0,0,1,0,0,140.894926,37.40719
0.383412,0,0,1,0,0,140.895491,37.40719
0.393299,0,0,1,0,1,140.89549,37.407641
0.277995,0,0,1,1,0,140.893797,37.406287
0.287652,0,0,1,0,0,140.887029,37.398619
0.385484,0,0,1,1,0,140.887591,37.400873
0.385907,0,0,1,1,0,140.88759,37.401324
0.370992,1,0,0,0,0,140.888155,37.400874
0.258387,0,0,1,0,0,140.88703,37.398169
0.234355,0,0,1,0,1,140.887595,37.397719
0.241925,0,0,1,0,1,140.88816,37.397719
0.260275,0,0,1,0,0,140.887595,37.398169
0.377537,0,0,1,0,0,140.885334,37.399069
0.365995,0,0,1,0,0,140.884769,37.399068
0.296535,0,0,1,0,0,140.885335,37.398167
0.261636,0,0,1,0,0,140.884208,37.396363
0.267185,0,0,1,0,0,140.884207,37.396814
0.264477,0,1,0,0,1,140.884209,37.395462
0.365736,0,0,1,0,0,140.888157,37.399973
0.281863,0,0,1,1,0,140.888724,37.398621
0.336805,0,0,1,1,0,140.888723,37.399072
0.278678,0,0,1,1,0,140.889289,37.398622
0.302212,0,0,1,1,0,140.890975,37.404482
0.289023,0,1,0,0,1,140.88308,37.39501
0.288481,0,0,1,0,0,140.88477,37.398167
0.355726,0,0,1,1,0,140.888157,37.399522
0.374061,1,0,0,0,0,140.887592,37.399972
0.283569,0,0,1,0,0,140.888159,37.398621
0.263175,0,0,1,0,0,140.88816,37.39817
0.298832,0,1,0,0,1,140.883081,37.394559
0.354729,0,0,1,0,0,140.886463,37.39907
0.364683,0,0,1,0,0,140.885899,37.399069
0.375829,0,0,1,0,0,140.886463,37.39952
0.279715,0,1,0,0,1,140.88308,37.395461
0.394824,0,0,1,1,0,140.884203,37.399518
0.289324,0,0,1,0,0,140.884206,37.397715
0.26067,0,0,1,0,1,140.884771,37.397265
0.249822,0,0,1,0,1,140.885336,37.397266
0.325995,0,0,1,0,0,140.894361,37.406739
0.400514,0,0,1,1,0,140.895489,37.408542
0.338027,1,0,0,0,0,140.890972,37.406285
0.360905,0,1,0,0,1,140.890408,37.405834
0.312217,1,0,0,1,0,140.889845,37.404481
0.354534,0,1,0,0,1,140.889844,37.404932
0.28936,1,0,0,1,0,140.89041,37.404482
0.347332,1,0,0,1,0,140.88928,37.404481
0.304773,0,0,1,0,0,140.884769,37.398617
0.402686,1,0,0,0,0,140.886461,37.400422
0.315015,1,0,0,1,0,140.893231,37.407188
0.276607,1,0,0,1,0,140.893232,37.406738
0.39444,0,0,1,1,0,140.894924,37.408542
0.383228,0,0,1,1,0,140.89436,37.408091
0.39062,0,0,1,0,1,140.894925,37.408091
0.410872,1,0,0,0,0,140.886461,37.400872
0.361676,0,0,1,0,0,140.887593,37.399521
0.382441,0,0,1,0,0,140.887027,37.399972
0.360078,0,0,1,0,0,140.88083,37.389149
0.289405,0,1,0,0,1,140.882515,37.39546
0.401099,0,0,1,0,0,140.885897,37.39997
0.391363,0,0,1,0,0,140.886462,37.399971
0.397404,0,0,1,0,0,140.884767,37.399969
0.271789,0,0,1,0,0,140.883643,37.396363
0.260735,0,0,1,0,1,140.884209,37.395913
0.398732,1,0,0,1,0,140.895488,37.408993
0.390792,1,0,0,1,0,140.894923,37.409443
0.35006,0,0,1,0,0,140.88252,37.391855
0.364124,0,0,1,0,0,140.882524,37.389601
0.366407,0,0,1,0,0,140.883089,37.389602
0.38304,0,0,1,0,0,140.884768,37.399519
0.280259,0,0,1,0,0,140.883078,37.396362
0.176059,1,0,0,1,0,140.892102,37.406286
0.277371,1,0,0,1,0,140.892104,37.405385
0.234713,1,0,0,1,0,140.892103,37.405835
0.375865,0,0,1,1,0,140.893795,37.40809
0.359019,0,0,1,0,0,140.893795,37.40764
0.369203,0,1,0,0,1,140.890407,37.406284
0.282674,1,0,0,1,0,140.891538,37.405835
0.384925,0,0,1,1,0,140.893794,37.408541
0.333317,0,0,1,0,0,140.893796,37.407189
0.347227,0,0,1,0,0,140.894926,37.406739
0.350757,0,0,1,0,0,140.894361,37.407189
0.388392,1,0,0,1,0,140.887587,37.403127
0.383467,1,0,0,1,0,140.887588,37.402676
0.416713,1,0,0,0,0,140.887022,37.403126
0.411712,0,0,1,0,0,140.885332,37.39997
0.413025,1,0,0,0,0,140.885896,37.400421
0.3667,1,0,0,0,0,140.888155,37.401325
0.370809,1,0,0,0,0,140.888156,37.400423
0.38178,0,0,1,0,0,140.887591,37.400423
0.392347,1,0,0,0,0,140.887026,37.400422
0.304306,0,0,1,0,0,140.883641,37.397715
0.42633,1,0,0,0,0,140.886459,37.402224
0.402592,1,0,0,0,0,140.887025,37.401324
0.421764,1,0,0,0,0,140.886459,37.401774
0.381936,0,0,1,0,1,140.881963,37.386897
0.388375,1,0,0,1,0,140.894358,37.409443
0.394235,1,0,0,1,0,140.894923,37.408993
0.371112,0,0,1,0,1,140.89436,37.40764
0.360918,0,1,0,0,0,140.882522,37.390503
0.353785,1,0,0,0,0,140.881396,37.388248
0.387047,1,0,0,1,0,140.895487,37.409894
0.382027,0,0,1,1,0,140.881398,37.386896
0.443842,1,0,0,0,0,140.884764,37.402223
0.204251,1,0,0,1,0,140.892667,37.406286
0.34288,1,0,0,0,0,140.892665,37.407639
0.354394,0,0,1,0,0,140.882521,37.391404
0.359129,0,1,0,0,0,140.881957,37.390953
0.406554,0,0,1,1,0,140.883638,37.399518
0.410976,1,0,0,0,0,140.887023,37.402676
0.472097,0,0,1,0,0,140.886456,37.404027
0.350824,0,0,1,1,0,140.888153,37.402226
0.404978,1,0,0,0,0,140.887024,37.401774
0.345946,0,0,1,1,0,140.888153,37.402677
0.348959,0,0,1,1,0,140.888152,37.403127
0.382735,0,0,1,1,0,140.887589,37.402226
0.407319,1,0,0,1,0,140.887024,37.402225
0.368612,1,0,0,0,0,140.892665,37.408089
0.370032,1,0,0,0,0,140.89323,37.40809
0.333626,0,0,1,1,0,140.88364,37.398616
0.392192,0,0,1,1,0,140.883639,37.399067
0.347718,0,0,1,1,0,140.883075,37.398616
0.279841,0,0,1,0,0,140.883642,37.396813
0.301701,1,0,0,0,0,140.892666,37.407188
0.245015,1,0,0,1,0,140.892667,37.406737
0.347949,1,0,0,0,0,140.89323,37.407639
0.382424,1,0,0,0,0,140.892664,37.40854
0.382243,1,0,0,0,0,140.893229,37.40854
0.360294,0,0,1,0,1,140.880827,37.390952
0.359355,0,0,1,0,1,140.880826,37.391402
0.319805,0,0,1,1,0,140.888716,37.403579
0.351976,1,0,0,1,0,140.888716,37.404029
0.357377,1,0,0,0,0,140.881396,37.388699
0.359747,1,0,0,0,0,140.881395,37.389149
0.359345,1,0,0,0,0,140.880831,37.388698
0.30673,1,0,0,0,0,140.892101,37.407187
0.386947,1,0,0,0,0,140.893228,37.408991
0.386819,1,0,0,1,0,140.893793,37.409442
0.361146,1,0,0,0,0,140.88196,37.38915
0.354812,1,0,0,0,0,140.881961,37.388249
0.384398,1,0,0,0,0,140.891535,37.408088
0.418033,1,0,0,0,0,140.887587,37.403578
0.377352,0,0,1,1,0,140.888151,37.403578
0.433058,1,0,0,0,0,140.885331,37.400871
